-37.40339217525933, -164.69922083248895, 372.79462911670396
47.21000150182228, 25.405981926841598, 350.1340020496342
-141.42107832135923, 69.85238607824627, 349.1536448968927
44.40079581190609, -234.91898136468424, 335.66689393815693
-64.67698780385078, 37.341276318927456, 351.1774217695455
-112.60472876153369, 113.04959061663698, 389.90584251170327
130.05564332266033, 39.40294601045211, 363.3050320978775
-226.5825013479493, 28.67053954138816, 360.70082762985555
78.88093942521036, 36.45614793706659, 421.3636900766858
-90.7692470540106, 86.25686907991636, 363.92934664907256
90.97181778948143, -14.290716011682182, 441.5235356821787
-137.4294871972846, 114.24936145058194, 353.60001189539156
41.99548039842624, 93.4946927253202, 376.52246380834293
16.12765955050912, 126.47393721212572, 457.3393615398048
27.43978744346863, -42.23578868885501, 360.94435740884927
-194.95834119053268, -112.55925076711684, 387.97827643441946
-1.6284255366730875, -240.73516707817163, 340.0808637350432
-234.4393239118603, 96.98047754357574, 321.2651713311326
-76.62382264578882, 82.17615800786878, 417.3188510049305
35.95528073069262, 92.21496433023529, 409.44336157285437
-14.372781405333228, -210.4800383247213, 371.84410688402096
-51.01510125224273, 42.85744374895518, 427.7850659401273
-42.87906425756944, -246.19183010125516, 328.78875821912254
-88.93810225777453, 72.05955852679529, 449.52051820385003
-14.933792452922813, -251.9871831383588, 311.4912005970833
-92.29262588061843, -213.1801775975486, 360.4819457697042
-38.309754306202926, 133.87090270984075, 385.42481790348944
-198.86716399941872, 125.14919176440755, 352.56908416056166
0, 172.95202634136288, 435.14181048699515
-78.32152175051843, -220.47449233962683, 354.0145553296511
127.08664603775685, -31.245816588089887, 384.35171935407595
53.98632468679179, -201.0930866519659, 354.49162106827464
40.37254110866313, 23.309097476955884, 348.29717886273363
18.049526616752235, 10.420899050927176, 343.1775730286514
-228.1840572157761, 135.77933508897507, 295.1491613385781
3.7116680285188273, -249.01095533179168, 320.4086500984882
104.67636294651338, 186.73587152010526, 373.8968626904574
0, -26.044656475945082, 344.40730841830657
-174.4239005691978, -58.76085413583841, 388.99421766765926
0, -170.03594602256712, 340.4385246740869
-214.83580617434063, 145.58414978809932, 309.03525983525105
